plot,abbr,layer,cov,voucher,comment,history
ga083,ranu mont,hl,+,,,
ga083,ranu nemo,hl,2m,,,
ga083,rhin alec alec,hl,2a,,,
ga083,rume acet osa,hl,1,,,
ga083,scab luci luci,hl,r,,S. lucida × columbaria,
ga083,stel gram,hl,+,,,
ga083,thym pule pule,hl,2b,,,
ga083,trif prat prat,hl,+,,,
ga083,trif repe repe,hl,+,,,
ga083,tris flav flav,hl,1,,,
ga083,vero cham cham,hl,+,,,
ga084,achi mill aggr,hl,+,,,
ga084,agro capi,hl,+,,,
ga084,alch mont,hl,1,,,
ga084,anth odor,hl,2a,,,
ga084,briz medi,hl,2m,,,
ga084,camp sche,hl,+,,,
ga084,care pall,hl,+,,,
ga084,care sylv,hl,1,,,
ga084,cera holo,hl,+,,,
ga084,crep aure aure,hl,+,,,
ga084,crep moll slat,hl,r,2020-0053,,
ga084,cyno cris,hl,1,,,
ga084,dact glom glom,hl,2a,,,
ga084,fest nigr cens,hl,+,,,
ga084,fest prat prat,hl,+,,,
ga084,fest rubr rubr,hl,+,,,
ga084,gali albu,hl,1,,,
ga084,gera sylv,hl,2a,,,
ga084,hera spho spho,hl,1,,,
ga084,homa pube pube,hl,2b,,,
ga084,hype macu,hl,+,,,
ga084,lath prat prat,hl,+,,,
ga084,leon hisp hisp,hl,3,,,
ga084,leuc ircu,hl,+,,,
ga084,myos sylv,hl,r,,,
ga084,phyt spic spic,hl,r,,,
ga084,plan lanc,hl,1,,,
ga084,pote aure,hl,1,,,
ga084,ranu acri acri,hl,2m,,,
ga084,ranu mont,hl,r,,,
ga084,rhin alec alec,hl,1,,,
ga084,rume acet osa,hl,1,,,
ga084,trag orie,hl,r,,,
ga084,trif repe repe,hl,+,,,
ga084,tris flav flav,hl,2b,,,
ga084,vero cham cham,hl,1,,,
ga084,vici sepi,hl,r,,,
ga085,achi mill aggr,hl,1,,,
ga085,agro capi,hl,+,,,
ga085,alch mont,hl,2a,,,
ga085,anth odor,hl,1,,,
ga085,briz medi,hl,r,,,
ga085,camp sche,hl,r,,,
ga085,care sylv,hl,+,,,
ga085,cera holo,hl,+,,,
ga085,cirs oler,hl,r,,,
ga085,crep aure aure,hl,1,,,
ga085,dact glom glom,hl,1,,,
ga085,fest prat prat,hl,+,,,
ga085,fest rubr rubr,hl,2b,,,
ga085,gera sylv,hl,1,,,
ga085,geum riva,hl,r,,,
ga085,hera spho spho,hl,1,,,
ga085,homa pube pube,hl,+,,,
ga085,leon hisp hisp,hl,3,,,
ga085,leuc ircu,hl,+,,,
ga085,luzu camp,hl,1,,,
ga085,myos sylv,hl,+,,,
ga085,plan lanc,hl,1,,,
ga085,poa alpi,hl,+,,,
ga085,ranu acri acri,hl,2m,,,
ga085,rhin alec alec,hl,1,,,
ga085,rume acet osa,hl,1,,,
ga085,tara sect rude,hl,r,,,
ga085,trag orie,hl,r,,,
ga085,trif prat prat,hl,2a,,,
ga085,trif repe repe,hl,+,,,
ga085,tris flav flav,hl,3,,,
ga085,vero cham cham,hl,+,,,
ga085,vici sepi,hl,r,,,
ga086,agro capi,hl,2a,,,
ga086,alch mont,hl,2a,,,
ga086,anth odor,hl,1,,,
ga086,arrh elat,hl,1,,,
ga086,briz medi,hl,2a,,,
ga086,camp sche,hl,r,,,
ga086,care sylv,hl,+,,,
ga086,cera holo,hl,1,,,
ga086,crep aure aure,hl,1,,,
ga086,croc albi,hl,r,,,
ga086,dact glom glom,hl,1,,,
ga086,fest nigr cens,hl,1,,,
ga086,fest rubr rubr,hl,1,,,
ga086,gera sylv,hl,2b,,,
ga086,geum riva,hl,+,,,
ga086,hera spho spho,hl,+,,,
ga086,homa pube pube,hl,1,,,
ga086,hype macu,hl,1,,,
ga086,leon hisp hisp,hl,2a,,,
ga086,lotu corn,hl,+,,,
ga086,luzu camp,hl,+,,,
ga086,luzu sylv sylv,hl,+,,,
ga086,nard stri,hl,r,,,
ga086,plan lanc,hl,1,,,
ga086,pote aure,hl,1,,,
ga086,ranu acri acri,hl,1,,,
ga086,rhin alec alec,hl,2b,,,
ga086,rume acet osa,hl,1,,,
ga086,trif prat prat,hl,2a,,,
ga086,trif repe repe,hl,1,,,
ga086,tris flav flav,hl,2b,,,
ga086,vero cham cham,hl,+,,,
ga087,agro capi,hl,2b,,,
ga087,ajug rept,hl,+,,,
ga087,alch mont,hl,2b,,,
ga087,anth odor,hl,2b,,,
ga087,briz medi,hl,1,,,
ga087,camp sche,hl,r,,,
ga087,card bulb,hl,r,,,
ga087,care pall,hl,+,,,
ga087,care pilu pilu,hl,+,,,
ga087,care sylv,hl,+,,,
ga087,cyno cris,hl,+,,,
ga087,dact glom glom,hl,+,,,
ga087,desc cesp,hl,+,,,
ga087,fest nigr cens,hl,1,,,
ga087,fest rubr rubr,hl,2a,,,
ga087,gali albu,hl,+,,,
ga087,gali anis,hl,+,,,
ga087,gera sylv,hl,2a,,,
ga087,hera spho spho,hl,+,,,
ga087,hier flor,hl,+,2020-0050,,
ga087,homa pube pube,hl,+,,,
ga087,lotu corn,hl,r,,,
ga087,luzu sylv sylv,hl,1,,,
ga087,nard stri,hl,+,,,
ga087,plan lanc,hl,+,,,
ga087,pote aure,hl,+,,,
ga087,ranu acri acri,hl,1,,,
ga087,ranu mont,hl,+,,,
ga087,rhin alec alec,hl,1,,,
ga087,trif prat prat,hl,+,,,
ga087,trif repe repe,hl,r,,,
ga087,tris flav flav,hl,2b,,,
ga087,vero offi,hl,r,,,
ga088,agro capi,hl,2b,,,
ga088,ajug rept,hl,+,,,
ga088,alch mont,hl,2b,,,
ga088,anth odor,hl,1,,,
ga088,briz medi,hl,+,,,
ga088,dact glom glom,hl,+,,,
ga088,euph cypa,hl,1,,,
ga088,fest rubr rubr,hl,2a,,,
ga088,gali albu,hl,1,,,
ga088,gera sylv,hl,2b,,,
ga088,hera spho spho,hl,+,,,
ga088,homa pube pube,hl,3,,,
ga088,hype macu,hl,2b,,,
ga088,lath prat prat,hl,+,,,
ga088,leon hisp hisp,hl,+,,,
ga088,lotu corn,hl,+,,,
ga088,plan lanc,hl,+,,,
ga088,poa prat,hl,+,,,
ga088,pote aure,hl,+,,,
ga088,ranu acri acri,hl,1,,,
ga088,ranu mont,hl,+,,,
ga088,rhin alec alec,hl,+,,,
ga088,rume acet osa,hl,+,,,
ga088,trif prat prat,hl,+,,,
ga088,tris flav flav,hl,1,,,
ga088,vero cham cham,hl,1,,,
ga089,achi mill aggr,hl,+,,,
ga089,agro capi,hl,r,,,
ga089,alch mont,hl,1,,,
ga089,anth vuln alpi,hl,2a,,,
ga089,briz medi,hl,2m,,,
ga089,camp sche,hl,1,,,
ga089,care cary,hl,+,,,
ga089,care flac,hl,1,,,
ga089,care orni elon,hl,+,,,
ga089,care pall,hl,1,,,
ga089,carl acau acau,hl,1,,,
ga089,cent jace jace,hl,2a,,,
ga089,cera holo,hl,+,,,
ga089,crep aure aure,hl,+,,,
ga089,cyno cris,hl,1,,,
ga089,dant decu decu,hl,r,,,
ga089,euph cypa,hl,2a,,,
ga089,fest nigr cens,hl,+,,,
ga089,fest prat prat,hl,+,,,
ga089,fest rubr rubr,hl,+,,,
ga089,gali anis,hl,1,,,
ga089,gent vern vern,hl,+,,,
ga089,hier lact,hl,r,,,
ga089,hipp como,hl,+,,,
ga089,leon hisp hisp,hl,1,,,
ga089,leuc ircu,hl,1,,,
ga089,lotu corn,hl,1,,,
ga089,luzu camp,hl,+,,,
ga089,nard stri,hl,1,,,
ga089,orig vulg,hl,+,,,
ga089,pimp saxi saxi,hl,r,,,
ga089,plan lanc,hl,1,,,
ga089,plan medi,hl,2m,,,
ga089,poa alpi,hl,+,,,
ga089,poly alpe alpe,hl,+,,,
ga089,poly vulg vulg,hl,1,,,
ga089,pote aure,hl,+,,,
ga089,pote erec,hl,+,,,
ga089,ranu acri acri,hl,+,,,
ga089,ranu mont,hl,1,,,
ga089,ranu nemo,hl,1,,,
ga089,rhin alec alec,hl,2m,,,
ga089,scab luci luci,hl,r,,,
ga089,thym pule pule,hl,2a,,,
ga089,trif medi medi,hl,2a,,,
ga089,trif prat prat,hl,+,,,
ga089,vacc myrt,hl,1,,,
ga089,vero cham cham,hl,1,,,
ga090,achi mill aggr,hl,+,,,
ga090,agro capi,hl,2m,,,
ga090,anth odor,hl,+,,,
ga090,briz medi,hl,1,,,
ga090,camp sche,hl,+,,,
ga090,care pall,hl,+,,,
ga090,care pilu pilu,hl,1,,,
ga090,carl acau acau,hl,r,,,
ga090,cera holo,hl,+,,,
ga090,dant decu decu,hl,r,,,
ga090,fest nigr cens,hl,+,,,
ga090,gali albu,hl,r,,,
ga090,hier pilo ella,hl,+,,,
ga090,luzu camp,hl,+,,,
ga090,nard stri,hl,4,,,
ga090,plan lanc,hl,+,,,
ga090,poa prat,hl,+,,,
ga090,pote erec,hl,2a,,,
ga090,ranu mont,hl,1,,,
ga090,ranu nemo,hl,+,,,
ga090,rume acet osa,hl,+,,,
ga090,thym pule pule,hl,+,,,
ga090,trif prat prat,hl,+,,,
ga090,vacc myrt,hl,+,,,
ga090,vero cham cham,hl,+,,,
ga090,vero offi,hl,+,,,
ga091,achi mill aggr,hl,1,,,
ga091,agro capi,hl,2a,,,
ga091,ajug rept,hl,r,,,
ga091,anem nemo,hl,r,,,
ga091,ante dioi,hl,r,,,
ga091,anth vuln alpi,hl,2a,,,
ga091,arni mont,hl,r,,,
ga091,briz medi,hl,1,,,
ga091,camp sche,hl,+,,,
ga091,care cary,hl,+,,,
ga091,care flac,hl,+,,,
ga091,care orni elon,hl,1,,,
ga091,care pall,hl,2a,,,
ga091,care pani,hl,r,,,
ga091,care pilu pilu,hl,+,,,
ga091,carl acau acau,hl,2a,,,
ga091,cent jace jace,hl,1,,,
ga091,crep aure aure,hl,+,,,
ga091,croc albi,hl,2m,,,
ga091,cyno cris,hl,1,,,
ga091,euph cypa,hl,+,,,
ga091,fest nigr cens,hl,1,,,
ga091,gali anis,hl,+,,,
ga091,gent vern vern,hl,r,,,
ga091,heli numm glab,hl,1,,,
ga091,hier lact,hl,+,,,
ga091,hier pilo ella,hl,+,,,
ga091,hipp como,hl,+,,,
ga091,homo alpi,hl,r,,,
ga091,leon hisp hisp,hl,2a,,,
ga091,leuc ircu,hl,+,,,
ga091,lotu corn,hl,1,,,
ga091,luzu camp,hl,+,,,
ga091,nard stri,hl,2b,,,
ga091,plan lanc,hl,+,,,
ga091,poa alpi,hl,+,,,
ga091,poly vulg vulg,hl,+,,,
ga091,pote erec,hl,1,,,
ga091,ranu mont,hl,+,,,
ga091,thym pule pule,hl,2a,,,
ga091,trif prat prat,hl,+,,,
ga091,vacc myrt,hl,+,,,
ga091,vero cham cham,hl,+,,,
ga092,agro capi,hl,2a,,,
ga092,arni mont,hl,1,,,
ga092,briz medi,hl,+,,,
ga092,care pall,hl,1,,,
ga092,care pilu pilu,hl,1,,,
ga092,carl acau acau,hl,+,,,
ga092,cera holo,hl,r,,,
ga092,fest nigr cens,hl,1,,,
ga092,fest rubr rubr,hl,+,,,
ga092,gent ascl,hl,r,,,
ga092,hier lach,hl,1,,,
ga092,hier pilo ella,hl,+,,,
ga092,homo alpi,hl,+,,,
ga092,luzu camp,hl,1,,,
ga092,nard stri,hl,4,,,
ga092,plan lanc,hl,+,,,
ga092,poly vulg vulg,hl,r,,,
ga092,pote aure,hl,r,,,
ga092,pote erec,hl,2b,,,
ga092,ranu mont,hl,+,,,
ga092,rume alpe,hl,+,,,
ga092,thel limb,hl,r,,,
ga092,thym pule pule,hl,+,,,
ga092,vacc myrt,hl,r,,,
ga092,vacc viti,hl,1,,,
ga092,vero cham cham,hl,r,,,
ga092,vero offi,hl,+,,,
ga093,agro capi,hl,+,,,
ga093,anth odor,hl,1,,,
ga093,arni mont,hl,r,,,
ga093,care pall,hl,1,,,
ga093,care pilu pilu,hl,1,,,
ga093,fest rubr rubr,hl,+,,,
ga093,gent pann,hl,r,,,
ga093,luzu camp,hl,+,,,
ga093,nard stri,hl,3,,,
ga093,pice abie,hl,r,,,
ga093,pote aure,hl,r,,,
ga093,pote erec,hl,2m,,,
ga093,soli virg virg,hl,r,,,
ga093,sorb aucu aucu,hl,r,,,
ga093,thel limb,hl,1,,,
ga093,tris flav flav,hl,r,,,
ga093,vacc myrt,hl,3,,,
ga094,achi mill aggr,hl,+,,,
ga094,agro capi,hl,1,,,
ga094,alch mont,hl,r,,,
ga094,anth odor,hl,+,,,
ga094,briz medi,hl,1,,,
ga094,care flac,hl,+,,,
ga094,care pall,hl,1,,,
ga094,care pilu pilu,hl,1,,,
ga094,carl acau acau,hl,+,,,
ga094,dact glom glom,hl,r,,,
ga094,euph cypa,hl,+,,,
ga094,fest nigr cens,hl,1,,,
ga094,fest rubr rubr,hl,+,,,
ga094,gali anis,hl,+,2020-0052,,
ga094,hype macu,hl,+,,,
ga094,leon hisp hisp,hl,r,,,
ga094,luzu camp,hl,+,,,
ga094,nard stri,hl,4,,,
ga094,poly vulg vulg,hl,+,,,
ga094,pote aure,hl,r,,,
ga094,pote erec,hl,2m,,,
ga094,ranu nemo,hl,+,,,
ga094,sile nuta nuta,hl,r,,,
ga094,thel limb,hl,r,,,
ga094,vacc myrt,hl,2a,,,
ga094,vero cham cham,hl,+,,,
ga094,vero offi,hl,r,,,
ga095,achi mill aggr,hl,+,,,
ga095,agro capi,hl,1,,,
ga095,alch mont,hl,+,,,
ga095,care pall,hl,+,,,
ga095,cent jace jace,hl,+,,,
ga095,desc cesp,hl,2b,,,
ga095,fest nigr cens,hl,4,,,
ga095,gali albu,hl,+,,,
ga095,hier pilo ella,hl,+,,,
ga095,luzu camp,hl,+,,,
ga095,nard stri,hl,+,,,
ga095,poa annu,hl,r,,,
ga095,poa prat,hl,1,,,
ga095,pote aure,hl,1,,,
ga095,pote erec,hl,1,,,
ga095,ranu acri acri,hl,+,,,
ga095,rume acet osa,hl,+,,,
ga095,trif prat prat,hl,+,,,
ga095,vero cham cham,hl,+,,,
ga096,achi mill aggr,hl,+,,,
ga096,agro capi,hl,1,,,
ga096,alch mont,hl,1,,,
ga096,arab cili,hl,r,,,
ga096,bell pere,hl,r,,,
ga096,briz medi,hl,r,,,
ga096,care flac,hl,1,,,
ga096,care flav flav,hl,+,,,
ga096,care lepo,hl,r,,,
ga096,care orni orni,hl,+,,cf. C. ornithopda ssp. Elongata,
ga096,care sylv,hl,+,,,
ga096,caru carv,hl,1,,,
ga096,cent jace jace,hl,1,,,
ga096,cera holo,hl,r,,,
ga096,cyno cris,hl,1,,,
ga096,dact glom glom,hl,r,,,
ga096,fest rubr rubr,hl,1,,,
ga096,fest stri trac,hl,3,2020-0051,,
ga096,gali albu,hl,r,,,
ga096,gali anis,hl,r,,,
ga096,hier pilo ides,hl,r,,,
ga096,hype perf,hl,r,,,
ga096,leon hisp hisp,hl,2a,,,
ga096,leuc ircu,hl,r,,,
ga096,linu cath,hl,r,,,
ga096,lotu corn,hl,2m,,,
ga096,lysi nemo,hl,+,,,
ga096,medi lupu,hl,r,,,
ga096,plan lanc,hl,1,,,
ga096,plan majo majo,hl,r,,,
ga096,poa alpi,hl,+,,,
ga096,poa annu,hl,1,,,
ga096,poly amar ella,hl,+,,,
ga096,prun vulg,hl,1,,,
ga096,ranu acri acri,hl,+,,,
ga096,ranu mont,hl,r,,,
ga096,scor autu,hl,1,,,
ga096,sedu atra atra,hl,r,,,
ga096,tara sect rude,hl,r,,,
ga096,trif prat prat,hl,2m,,,
ga096,vero cham cham,hl,+,,,
ga096,vero frut cans,hl,r,,,
ga096,vero offi,hl,+,,,
ga096,vero serp serp,hl,r,,,
ga097,abie alba,hl,r,,,
ga097,abie alba,sl,r,,,
ga097,achi mill aggr,hl,+,,,
ga097,agro capi,hl,1,,,
ga097,alch mont,hl,+,,,
ga097,anth vuln alpi,hl,r,,,
ga097,apos foet,hl,+,,,
ga097,briz medi,hl,+,,,
ga097,card defl viri,hl,r,,,
ga097,care cary,hl,+,,,
ga097,care ferr,hl,r,,,
ga097,care flac,hl,2b,,,
ga097,care flav flav,hl,+,,,
ga097,care lepi,hl,r,,,
ga097,care mont,hl,r,,,
ga097,care orni orni,hl,+,,cf. C. ornithopda ssp. Elongata,
ga097,care pall,hl,+,,,
ga097,care sylv,hl,2m,,,
ga097,caru carv,hl,r,,,
ga097,cent jace jace,hl,1,,,
ga097,cirs palu,hl,r,,,
ga097,crep aure aure,hl,r,,,
ga097,cyno cris,hl,+,,,
ga097,dact glom glom,hl,+,,,
ga097,dact macu slat,hl,r,,,
ga097,desc cesp,hl,+,,,
ga097,fagu sylv,sl,r,,,
ga097,fest nigr cens,hl,1,,,
ga097,fest rubr rubr,hl,1,,,
ga097,frag vesc,hl,+,,,
ga097,gali albu,hl,+,,,
ga097,gali anis,hl,+,,,
ga097,hier muro,hl,r,,,
ga097,hier pilo ella,hl,+,,,
ga097,hype perf,hl,r,,,
ga097,leon hisp hisp,hl,2a,,,
ga097,linu cath,hl,2m,,,
ga097,lotu corn,hl,1,,,
ga097,lysi nemo,hl,+,,,
ga097,pice abie,sl,r,,,
ga097,poa alpi,hl,1,,,
ga097,poly amar ella,hl,1,,,
ga097,poly vulg vulg,hl,r,,,
ga097,pote erec,hl,r,,,
ga097,prun vulg,hl,1,,,
ga097,ranu acri acri,hl,+,,,
ga097,ranu mont,hl,+,,,
ga097,tara sect rude,hl,r,,,
ga097,thym pule pule,hl,2a,,,
ga097,trif prat prat,hl,+,,,
ga097,vero offi,hl,r,,,
ga098,achi mill aggr,hl,+,,,
ga098,agro capi,hl,1,,,
ga098,alch mont,hl,+,,,
ga098,bell pere,hl,+,,,
ga098,care flac,hl,1,,,
ga098,care orni elon,hl,+,,,
ga098,care orni orni,hl,r,,cf. C. ornithopda ssp. Elongata,
ga098,care sylv,hl,1,,,
ga098,caru carv,hl,+,,,
ga098,cera holo,hl,+,,,
ga098,cirs arve,hl,r,,,
ga098,cyno cris,hl,1,,,
ga098,dact glom glom,hl,r,,,
ga098,euph offi rost,hl,+,,,
ga098,fest nigr cens,hl,1,,,
ga098,fest prat prat,hl,+,,,
ga098,fest rubr rubr,hl,1,,,
ga098,gali albu,hl,r,,,
ga098,leon hisp hisp,hl,2b,,,
ga098,leuc ircu,hl,+,,,
ga098,lotu corn,hl,+,,,
ga098,medi lupu,hl,r,,,
ga098,plan lanc,hl,1,,,
ga098,poa alpi,hl,+,,,
ga098,poa annu,hl,2m,,,
ga098,poa prat,hl,+,,,
ga098,poa triv,hl,r,,,
ga098,pote anse anse,hl,+,,,
ga098,prun vulg,hl,2a,,,
ga098,ranu acri acri,hl,2a,,,
ga098,sagi sagi ides,hl,+,,,
ga098,scor autu,hl,1,,,
ga098,tara sect rude,hl,r,,,
ga098,trif prat prat,hl,2b,,,
ga098,trif repe repe,hl,1,,,
ga098,vero cham cham,hl,+,,,
ga099,achi mill aggr,hl,+,,,
ga099,aego poda,hl,r,,,
ga099,agro capi,hl,+,,,
ga099,alch mont,hl,+,,,
ga099,bell pere,hl,+,,,
ga099,cala vari,hl,+,,,
ga099,camp sche,hl,+,,,
ga099,care cary,hl,1,,,
ga099,care flac,hl,2b,,,
ga099,care orni elon,hl,r,,,
ga099,care semp semp,hl,r,,,
ga099,care sylv,hl,+,,,
ga099,cent jace jace,hl,+,,,
ga099,cera holo,hl,+,,,
ga099,cyno cris,hl,+,,,
ga099,euph cypa,hl,r,,,
ga099,euph offi rost,hl,+,,,
ga099,fest prat prat,hl,+,,,
ga099,fest rubr rubr,hl,2m,,,
ga099,gali albu,hl,+,,,
ga099,gali anis,hl,1,,,
ga099,hier pilo ella,hl,1,,,
ga099,leon hisp hisp,hl,3,,,
ga099,leuc ircu,hl,r,,,
ga099,linu cath,hl,1,,,
ga099,lotu corn,hl,+,,,
ga099,medi lupu,hl,+,,,
ga099,orig vulg,hl,r,,,
ga099,poa alpi,hl,1,,,
ga099,poa annu,hl,+,,,
ga099,poa prat,hl,+,,,
ga099,poly amar ella,hl,+,,,
ga099,prun vulg,hl,+,,,
ga099,ranu acri acri,hl,+,,,
ga099,ranu mont,hl,r,,,
ga099,trif prat prat,hl,1,,,
ga099,vero cham cham,hl,+,,,
ga099,vero offi,hl,+,,,
ga100,achi mill aggr,hl,1,,,
ga100,agro capi,hl,r,,,
ga100,agro stol,hl,1,,,
ga100,alch mont,hl,2a,,,
ga100,anth odor,hl,+,,,
ga100,bell pere,hl,+,,,
ga100,briz medi,hl,r,,,
ga100,care cary,hl,1,,,
ga100,care flac,hl,r,,,
ga100,care flav flav,hl,r,,,
ga100,care hirt,hl,+,,,
ga100,care sylv,hl,1,,,
ga100,caru carv,hl,+,,,
ga100,cent jace jace,hl,2a,,,
ga100,cera holo,hl,+,,,
ga100,cirs arve,hl,r,,,
ga100,crep aure aure,hl,1,,,
ga100,cyno cris,hl,2a,,,
ga100,dact glom glom,hl,1,,,
ga100,desc cesp,hl,r,,,
ga100,fest prat prat,hl,1,,,
ga100,fest rubr rubr,hl,1,,,
ga100,gali albu,hl,1,,,
ga100,leon hisp hisp,hl,2a,,,
ga100,leuc ircu,hl,1,,,
ga100,lotu corn,hl,+,,,
ga100,medi lupu,hl,r,,,
ga100,phle prat,hl,+,,,
ga100,plan lanc,hl,+,,,
ga100,poa alpi,hl,1,,,
ga100,poa triv,hl,1,,,
ga100,poly amar ella,hl,+,,,
ga100,pote anse anse,hl,+,,,
ga100,prun vulg,hl,1,,,
ga100,ranu acri acri,hl,1,,,
ga100,thym pule pule,hl,r,,,
ga100,trif medi medi,hl,1,,,
ga100,trif prat prat,hl,2a,,,
ga100,trif repe repe,hl,2a,,,
ga100,vero cham cham,hl,+,,,
ga100,vero serp serp,hl,+,,,
ga101,achi mill aggr,hl,+,,,
ga101,agro capi,hl,+,,,
ga101,alch mont,hl,2a,,,
ga101,bell pere,hl,+,,,
ga101,briz medi,hl,1,,,
ga101,care cary,hl,1,,,
ga101,care flac,hl,1,,,
ga101,care lepo,hl,+,,,
ga101,care pall,hl,1,,,
ga101,care pani,hl,1,,,
ga101,care pilu pilu,hl,r,,,
ga101,care sylv,hl,1,,,
ga101,caru carv,hl,+,,,
ga101,cent jace jace,hl,2a,,,
ga101,crep aure aure,hl,+,,,
ga101,croc albi,hl,r,,,
ga101,cyno cris,hl,2a,,,
ga101,dact glom glom,hl,1,,,
ga101,desc cesp,hl,r,,,
ga101,euph cypa,hl,r,,,
ga101,fest nigr cens,hl,1,,,
ga101,fest prat prat,hl,1,,,
ga101,fest rubr rubr,hl,1,,,
ga101,gali albu,hl,+,,,
ga101,leon hisp hisp,hl,2a,,,
ga101,leuc ircu,hl,+,,,
ga101,lotu corn,hl,+,,,
ga101,lysi nemo,hl,+,,,
ga101,nard stri,hl,1,,,
ga101,plan lanc,hl,+,,,
ga101,plan majo majo,hl,+,,,
ga101,poa alpi,hl,1,,,
ga101,poly vulg vulg,hl,+,,,
ga101,pote erec,hl,1,,,
ga101,prun vulg,hl,1,,,
ga101,ranu acri acri,hl,2a,,,
ga101,ranu nemo,hl,+,,,
ga101,ranu repe,hl,1,,,
ga101,thym pule pule,hl,+,,,
ga101,trif medi medi,hl,+,,,
ga101,trif prat prat,hl,2a,,,
ga101,trif repe repe,hl,1,,,
ga101,vera albu albu,hl,r,,,
ga101,vero cham cham,hl,+,,,
ga102,abie alba,hl,r,,,
ga102,acer pseu,hl,r,,,
ga102,achi mill aggr,hl,+,,,
ga102,agro capi,hl,1,,,
ga102,alch mont,hl,1,,,
ga102,anem nemo,hl,r,,,
ga102,anth odor,hl,+,,,
ga102,briz medi,hl,2a,,,
ga102,care flac,hl,+,,,
ga102,care lepo,hl,+,,,
ga102,care mont,hl,r,,,
ga102,care pall,hl,1,,,
ga102,care pani,hl,1,,,
ga102,care pilu pilu,hl,1,,,
ga102,care sylv,hl,1,,,
ga102,carl acau acau,hl,r,,,
ga102,cent jace jace,hl,2a,,,
ga102,cera holo,hl,r,,,
ga102,crep aure aure,hl,+,,,
ga102,cyno cris,hl,1,,,
ga102,dant decu decu,hl,+,,,
ga102,desc cesp,hl,1,,,
ga102,fest nigr cens,hl,1,,,
ga102,fest prat prat,hl,1,,,
ga102,fest rubr rubr,hl,+,,,
ga102,hier lact,hl,r,,,
ga102,hier pilo ella,hl,1,x,,
ga102,junc effu,hl,1,,,
ga102,lari deci deci,hl,r,,,
ga102,leon hisp hisp,hl,2a,,,
ga102,leuc ircu,hl,+,,,
ga102,lotu corn,hl,+,,,
ga102,nard stri,hl,2b,,,
ga102,plan lanc,hl,+,,,
ga102,poly vulg vulg,hl,1,,,
ga102,pote aure,hl,1,,,
ga102,pote erec,hl,1,,,
ga102,prun vulg,hl,+,,,
ga102,ranu acri acri,hl,+,,,
ga102,ranu nemo,hl,1,,,
ga102,thym pule pule,hl,1,,,
ga102,trif medi medi,hl,+,,,
ga102,trif prat prat,hl,1,,,
ga102,trif repe repe,hl,+,,,
ga102,vera albu albu,hl,+,,,
ga102,vero offi,hl,1,,,
ga102,viol reic,hl,r,,,
ga103,abie alba,hl,r,,,
ga103,achi mill aggr,hl,+,,,
ga103,agro capi,hl,1,,,
ga103,ajug rept,hl,+,,,
ga103,anem nemo,hl,r,,,
ga103,ante dioi,hl,+,,,
ga103,anth odor,hl,+,,,
ga103,anth vuln alpi,hl,+,,,
ga103,arni mont,hl,1,,,
ga103,briz medi,hl,2a,,,
ga103,call vulg,hl,1,,,
ga103,care flac,hl,1,,,
ga103,care mont,hl,+,,,
ga103,care pall,hl,1,,,
ga103,care pilu pilu,hl,2a,,,
ga103,care sylv,hl,+,,,
ga103,carl acau acau,hl,+,,,
ga103,cent jace jace,hl,1,,,
ga103,cera holo,hl,+,,,
ga103,cyno cris,hl,+,,,
ga103,dant decu decu,hl,+,,,
ga103,euph cypa,hl,+,,,
ga103,fest nigr cens,hl,1,,,
ga103,gali anis,hl,+,,,
ga103,hier lact,hl,r,,,
ga103,hier muro,hl,1,,,
ga103,hier pilo ella,hl,1,,,
ga103,homo alpi,hl,+,,,
ga103,lotu corn,hl,+,,,
ga103,luzu mult,hl,+,,,
ga103,nard stri,hl,3,,,
ga103,pice abie,hl,r,,,
ga103,plan lanc,hl,+,,,
ga103,poa alpi,hl,1,,,
ga103,poly cham,hl,1,,,
ga103,poly vulg vulg,hl,1,x,,
ga103,pote aure,hl,+,,,
ga103,pote erec,hl,1,,,
ga103,ranu nemo,hl,1,,,
ga103,rubu sect rubu,hl,r,,,
ga103,soli virg virg,hl,+,,,
ga103,thym pule pule,hl,1,,,
ga103,trif prat prat,hl,+,,,
ga103,vacc myrt,hl,1,,,
ga103,vera albu albu,hl,+,,,
ga103,vero offi,hl,1,,,
ga103,viol hirt,hl,+,,,
ga104,agro stol,hl,1,,,
ga104,ajug rept,hl,+,,,
ga104,alch spec ies,hl,+,,,
ga104,anth odor,hl,+,,,
ga104,briz medi,hl,1,,,
ga104,calt palu,hl,2a,,,
ga104,care dava,hl,1,,,
ga104,care echi,hl,2a,,,
ga104,care flav flav,hl,1,,,
ga104,care nigr,hl,2b,,,
ga104,care pani,hl,2a,,,
ga104,care remo remo,hl,1,,,
ga104,care sylv,hl,+,,,
ga104,chae hirs,hl,2b,,,
ga104,cirs palu,hl,+,,,
ga104,crep aure aure,hl,+,,,
ga104,cyno cris,hl,+,,,
ga104,dact macu slat,hl,r,,,
ga104,gali ulig,hl,+,,,
ga104,glyc nota,hl,+,,,
ga104,junc effu,hl,2b,,,
ga104,junc fili,hl,+,,,
ga104,lych flos cucu,hl,+,,,
ga104,lysi nemo,hl,2a,,,
ga104,nard stri,hl,+,,,
ga104,poa triv,hl,+,,,
ga104,pote erec,hl,+,,,
ga104,prun vulg,hl,1,,,
ga104,ranu acon,hl,2a,,,
ga104,ranu acri acri,hl,1,,,
