plot,cov,hcov,mcov,hhl1,hhl2,scov,hsl,t1cov,t2cov,htl1,htl2,plsx,plsy,aspect,slope,rock,bare,stones,date,longitude,latitude,accuracy,elevation,ffh.code,alliance.code,alliance,geology1,geology2,comment,locality,habitat,observer
rs181,21,1,20,"0,05","0,15",0,0,0,0,0,0,4,4,S,35,0,0,0,2018-08-08,15.13496,47.35506,10,732,8150,THL-07A,Galeopsion Oberd. 1957,Biotitgneis,Gneis,,"Gleinalpe, Kienberg S-Abfall NE Kreuzbauer",montane Silikat-Schutthalde,R. Kaiser
rs182,16,1,15,"0,15","0,5",0,0,0,0,0,0,4,4,S,35,0,0,0,2018-08-08,15.13596,47.35538,10,766,8150,THL-07A,Galeopsion Oberd. 1957,Biotitgneis,Gneis,,"Gleinalpe, Kienberg S-Abfall NE Kreuzbauer",montane Silikat-Schutthalde,R. Kaiser
rs183,3,2,1,"0,2","0,9",0,0,0,0,0,0,4,4,SE,35,0,0,0,2018-08-08,14.96103,47.25045,10,1020,8150,THL-07A,Galeopsion Oberd. 1957,Plagioklasgneis,Gneis,,"Gleinalpe, Krumeckbach SW Schabernack",montane Silikat-Schutthalde,R. Kaiser
rs184,40,15,25,"0,25","1,3",0,0,0,0,0,0,4,4,SE,35,0,0,0,2018-08-08,14.96110,47.25048,10,1020,8150,THL-07A,Galeopsion Oberd. 1957,Plagioklasgneis,Gneis,,"Gleinalpe, Krumeckbach SW Schabernack",montane Silikat-Schutthalde,R. Kaiser
rs185,30,25,7,"0,1","0,9",0,0,0,0,0,0,4,4,SE,40,0,0,0,2018-08-08,14.96090,47.25064,10,1038,8150,THL-07A,Galeopsion Oberd. 1957,Plagioklasgneis,Gneis,,"Gleinalpe, Krumeckbach SW Schabernack",montane Silikat-Schutthalde,R. Kaiser
rs186,7,2,5,"0,2","1,2",0,0,0,0,0,0,4,4,SW,35,0,0,0,2018-08-09,14.77478,47.11451,10,1143,8150,THL-07A,Galeopsion Oberd. 1957,Schiefergneis,Gneis,,"Packalpe, Granitzgraben",montane Silikat-Schutthalde,R. Kaiser
rs187,7,2,5,"0,2","1,2",0,0,0,0,0,0,4,4,SW,35,0,0,0,2018-08-09,14.77498,47.11454,10,1149,8150,THL-07A,Galeopsion Oberd. 1957,Schiefergneis,Gneis,,"Packalpe, Granitzgraben",montane Silikat-Schutthalde,R. Kaiser
rs188,8,5,3,"0,1",1,0,0,0,0,0,0,4,4,ESE,35,0,0,0,2018-08-09,15.22158,47.30809,10,784,8150,THL-07A,Galeopsion Oberd. 1957,Amphibolit,Amphibolit,,"Gleinalpe, Gamsgraben",montane Silikat-Schutthalde,R. Kaiser
rs189,53,50,3,"0,1","1,6",0,0,0,0,0,0,4,4,ESE,35,0,0,0,2018-08-09,15.22123,47.30772,10,783,8150,THL-07A,Galeopsion Oberd. 1957,Amphibolit,Amphibolit,,"Gleinalpe, Gamsgraben",montane Silikat-Schutthalde,R. Kaiser
rs190,10,5,5,"0,1","0,9",0,0,0,0,0,0,4,4,SE,35,0,0,0,2018-08-09,15.22163,47.30835,10,790,8150,THL-07A,Galeopsion Oberd. 1957,Amphibolit,Amphibolit,,"Gleinalpe, Gamsgraben",montane Silikat-Schutthalde,R. Kaiser
rs191,25,20,5,"0,15","1,3",0,0,0,0,0,0,4,4,SE,35,0,0,0,2018-08-09,15.22174,47.30864,10,804,8150,THL-07A,Galeopsion Oberd. 1957,Amphibolit,Amphibolit,,"Gleinalpe, Gamsgraben",montane Silikat-Schutthalde,R. Kaiser
rs192,80,75,10,"0,2","1,1",0,0,0,0,0,0,4,4,SSW,40,0,0,0,2018-08-09,15.22421,47.30931,10,803,8150,THL-07A,Galeopsion Oberd. 1957,Amphibolit,Amphibolit,,"Gleinalpe, Gamsgraben",montane Silikat-Schutthalde,R. Kaiser
rs193,65,50,20,"0,2","1,1",0,0,0,0,0,0,4,4,SSW,40,0,0,0,2018-08-09,15.22431,47.30954,10,826,8150,THL-07A,Galeopsion Oberd. 1957,Amphibolit,Amphibolit,,"Gleinalpe, Gamsgraben",montane Silikat-Schutthalde,R. Kaiser
rs194,16,2,15,"0,2","1,1",0,0,0,0,0,0,4,4,SW,30,0,0,0,2018-08-10,14.09758,47.23245,10,1388,8150,THL-07A,Galeopsion Oberd. 1957,Granitgneis,Gneis,,"Katschbach Tal, NW Sesslerwaldhütte",montane Silikat-Schutthalde,R. Kaiser
rs195,5,2,3,"0,1",1,0,0,0,0,0,0,4,4,SW,35,0,0,0,2018-08-10,14.09775,47.23220,10,1382,8150,THL-07A,Galeopsion Oberd. 1957,Granitgneis,Gneis,,"Katschbach Tal, NW Sesslerwaldhütte",montane Silikat-Schutthalde,R. Kaiser
rs196,61,60,20,"0,4",2,0,0,0,0,0,0,4,4,SW,35,0,0,0,2018-08-10,14.09738,47.23212,10,1364,8150,THL-07A,Galeopsion Oberd. 1957,Granitgneis,Gneis,,"Katschbach Tal, NW Sesslerwaldhütte",montane Silikat-Schutthalde,R. Kaiser
rs197,26,3,25,"0,45",1,0,0,0,0,0,0,4,4,SW,35,0,0,0,2018-08-10,14.09663,47.23178,10,1314,8150,THL-07A,Galeopsion Oberd. 1957,Granitgneis,Gneis,,"Katschbach Tal, NW Sesslerwaldhütte",montane Silikat-Schutthalde,R. Kaiser
rs198,3,2,1,"0,3","0,6",0,0,0,0,0,0,4,4,SW,30,0,0,0,2018-08-10,14.04479,47.22061,10,1605,8150,THL-07A,Galeopsion Oberd. 1957,Granitgneis,Gneis,,"Schöderbach Tal, N Denghütte",montane Silikat-Schutthalde,R. Kaiser
rs199,20,15,15,"0,1","0,5",0,0,0,0,0,0,4,4,SW,35,0,0,0,2018-08-10,14.04507,47.22051,10,1608,8150,THL-07A,Galeopsion Oberd. 1957,Granitgneis,Gneis,,"Schöderbach Tal, N Denghütte",montane Silikat-Schutthalde,R. Kaiser
rs200,4,2,2,"0,25","1,1",0,0,0,0,0,0,4,4,WSW,35,0,0,0,2018-08-10,14.05265,47.21488,10,1592,8150,THL-07A,Galeopsion Oberd. 1957,Granitgneis,Gneis,,"Schöderbach Tal, E Schitterhütte",montane Silikat-Schutthalde,R. Kaiser
rs201,3,1,2,"0,4","1,2",0,0,0,0,0,0,4,4,WSW,35,0,0,0,2018-08-10,14.05265,47.21484,10,1592,8150,THL-07A,Galeopsion Oberd. 1957,Granitgneis,Gneis,,"Schöderbach Tal, E Schitterhütte",montane Silikat-Schutthalde,R. Kaiser
rs202,60,60,0,"0,05","1,3",0,0,0,0,0,0,4,4,SSW,45,0,0,0,2018-08-09,15.22429,47.30911,10,791,8150,THL-07A,Galeopsion Oberd. 1957,Amphibolit,Amphibolit,,"Gleinalpe, Gamsgraben",montane Silikat-Schutthalde,R. Kaiser
rs203,45,45,0,"0,03","0,5",0,0,0,0,0,0,4,4,SW,25,0,0,0,2018-08-17,15.44868,48.29135,10,438,8150,THL-07A,Galeopsion Oberd. 1957,Ultrabasit,Ultrabasit,,"Dunkelsteinerwald, Gurhofgraben NW Altwies",montane Silikat-Schutthalde,R. Kaiser
rs204,7,7,1,"0,02","0,3",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2018-08-17,15.44784,48.29124,10,411,8150,THL-07A,Galeopsion Oberd. 1957,Ultrabasit,Ultrabasit,,"Dunkelsteinerwald, Gurhofgraben NW Altwies",montane Silikat-Schutthalde,R. Kaiser
rs205,7,7,0,"0,03","0,25",0,0,0,0,0,0,4,4,SW,35,0,0,0,2018-08-17,15.44710,48.29142,10,399,8150,THL-07A,Galeopsion Oberd. 1957,Ultrabasit,Ultrabasit,,"Dunkelsteinerwald, Gurhofgraben NW Altwiesp",montane Silikat-Schutthalde,R. Kaiser
rs206,27,5,25,"0,05","0,35",2,1,0,0,0,0,4,4,SSW,35,0,0,0,2018-08-18,15.40060,48.45226,10,471,8150,THL-07A,Galeopsion Oberd. 1957,Amphibolit,Amphibolit,,"Waldviertel, Wotansfelsen",montane Silikat-Schutthalde,R. Kaiser
rs207,11,1,10,"0,1","0,5",1,"0,7",0,0,0,0,4,4,SSW,35,0,0,0,2018-08-18,15.40036,48.45231,10,469,8150,THL-07A,Galeopsion Oberd. 1957,Amphibolit,Amphibolit,,"Waldviertel, Wotansfelsen",montane Silikat-Schutthalde,R. Kaiser
rs208,75,70,50,"0,03","0,15",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2018-08-18,15.40051,48.45232,10,478,8150,THL-07A,Galeopsion Oberd. 1957,Amphibolit,Amphibolit,,"Waldviertel, Wotansfelsen",montane Silikat-Schutthalde,R. Kaiser
rs209,15,7,5,"0,03","0,35",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2018-08-18,15.40089,48.45302,10,543,8150,THL-07A,Galeopsion Oberd. 1957,Amphibolit,Amphibolit,,"Waldviertel, Wotansfelsen",montane Silikat-Schutthalde,R. Kaiser
rs210,30,15,5,"0,05","0,5",10,2,0,0,0,0,4,4,SW,40,0,0,0,2018-08-18,15.40093,48.45305,10,553,8150,THL-07A,Galeopsion Oberd. 1957,Amphibolit,Amphibolit,,"Waldviertel, Wotansfelsen",montane Silikat-Schutthalde,R. Kaiser
rs211,27,10,25,"0,03","1,4",2,20,0,0,0,0,4,4,S,35,0,0,0,2018-08-18,15.40076,48.45314,10,557,8150,THL-07A,Galeopsion Oberd. 1957,Amphibolit,Amphibolit,,"Waldviertel, Wotansfelsen",montane Silikat-Schutthalde,R. Kaiser
rs212,7,7,0,"0,1","0,4",0,0,0,0,0,0,4,4,SSE,35,0,0,0,2018-08-20,13.69195,46.80179,10,764,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Millstätter Alpe, NW Magnesitwerk Radenthein",montane Silikat-Schutthalde,R. Kaiser
rs213,1,1,0,"0,1","0,25",0,0,0,0,0,0,4,4,S,35,0,0,0,2018-08-20,13.68466,46.79934,10,709,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Millstätter Alpe, E Magnesitwerk Radenthein",montane Silikat-Schutthalde,R. Kaiser
rs214,4,1,0,"0,1","0,2",3,1,0,0,0,0,4,4,SSE,40,0,0,0,2018-08-20,13.68367,46.79922,10,715,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Millstätter Alpe, E Magnesitwerk Radenthein",montane Silikat-Schutthalde,R. Kaiser
rs215,7,5,0,"0,1","0,2",2,1,0,0,0,0,4,4,S,35,0,0,0,2018-08-20,13.68407,46.79927,10,710,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Millstätter Alpe, E Magnesitwerk Radenthein",montane Silikat-Schutthalde,R. Kaiser
rs216,20,1,0,"0,1","0,15",10,"1,2",0,10,0,6,4,4,S,35,0,0,0,2018-08-20,13.68415,46.79924,10,710,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Millstätter Alpe, E Magnesitwerk Radenthein",montane Silikat-Schutthalde,R. Kaiser
rs217,6,5,0,"0,15","0,9",1,"2,2",0,0,0,0,4,4,SSE,30,0,0,0,2018-08-20,13.68491,46.79918,10,693,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Millstätter Alpe, E Magnesitwerk Radenthein",montane Silikat-Schutthalde,R. Kaiser
rs218,10,10,0,"0,15","0,8",0,0,0,0,0,0,4,4,SSE,35,0,0,0,2018-08-20,13.68710,46.79985,10,708,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Millstätter Alpe, E Magnesitwerk Radenthein",montane Silikat-Schutthalde,R. Kaiser
rs219,5,2,3,"0,1","0,3",0,0,0,0,0,0,4,4,SSE,35,0,0,0,2018-08-21,13.65015,46.78702,10,808,8150,THL-07A,Galeopsion Oberd. 1957,Schiefergneis,Gneis,,"Millstätter Alpe, Göllgraben NW Döbriach am Millstätter See",montane Silikat-Schutthalde,R. Kaiser
rs220,15,15,1,"0,05","1,1",0,0,0,0,0,0,4,4,S,35,0,0,0,2018-08-21,13.64989,46.78725,10,826,8150,THL-07A,Galeopsion Oberd. 1957,Schiefergneis,Gneis,,"Millstätter Alpe, Göllgraben NW Döbriach am Millstätter See",montane Silikat-Schutthalde,R. Kaiser
rs221,7,5,2,"0,05",1,0,0,0,0,0,0,4,4,SSE,35,0,0,0,2018-08-21,13.65005,46.78710,10,816,8150,THL-07A,Galeopsion Oberd. 1957,Schiefergneis,Gneis,,"Millstätter Alpe, Göllgraben NW Döbriach am Millstätter See",montane Silikat-Schutthalde,R. Kaiser
rs222,15,5,10,"0,15","0,25",0,0,0,0,0,0,4,4,SW,40,0,0,0,2018-08-21,13.53832,47.04941,10,1421,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Pöllatal, E Veithütte",montane Silikat-Schutthalde,R. Kaiser
rs223,23,15,5,"0,1","0,25",0,0,0,0,0,0,4,4,SSW,40,0,0,0,2018-08-21,13.53852,47.04935,10,1424,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Pöllatal, E Veithütte",montane Silikat-Schutthalde,R. Kaiser
rs224,20,15,7,"0,02","0,6",0,0,0,0,0,0,4,4,SW,40,0,0,0,2018-08-21,13.53868,47.04943,10,1435,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Pöllatal, E Veithütte",montane Silikat-Schutthalde,R. Kaiser
rs225,20,10,10,"0,02","0,7",0,0,0,0,0,0,4,4,SW,40,0,0,0,2018-08-21,13.53863,47.04941,10,1430,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Pöllatal, E Veithütte",montane Silikat-Schutthalde,R. Kaiser
rs226,35,30,10,"0,02",1,0,0,0,0,0,0,4,4,SW,40,0,0,0,2018-08-21,13.53858,47.04953,10,1437,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Pöllatal, E Veithütte",montane Silikat-Schutthalde,R. Kaiser
rs227,20,7,3,"0,1","0,7",10,"2,3",0,0,0,0,4,4,E,45,0,0,0,2018-08-21,13.62056,46.98039,10,1082,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis & Orthogneis,Gneis,,"Liesertal, Zwischen Lieser und Rauchenkatsch",montane Silikat-Schutthalde,R. Kaiser
rs228,5,3,1,"0,05","0,15",1,"0,7",0,0,0,0,4,4,E,40,0,0,0,2018-08-21,13.62102,46.98008,10,1060,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis & Orthogneis,Gneis,,"Liesertal, Zwischen Lieser und Rauchenkatsch",montane Silikat-Schutthalde,R. Kaiser
rs229,3,2,1,"0,02","0,35",0,0,0,0,0,0,4,4,E,25,0,0,0,2018-08-21,13.63249,46.85201,10,1662,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Millstätter Alpe, S Nöringsattel",montane Silikat-Schutthalde,R. Kaiser
rs230,12,10,2,"0,01","0,3",0,0,0,0,0,0,4,4,NNE,25,0,0,0,2018-08-21,13.62948,46.85211,10,1704,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Millstätter Alpe, SE Nöringsattel",montane Silikat-Schutthalde,R. Kaiser
rs231,11,10,1,"0,02","0,8",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2018-08-22,13.48191,46.96929,10,855,8150,THL-07A,Galeopsion Oberd. 1957,Granitgneis,Gneis,,"Maltatal, NW Feistritz",montane Silikat-Schutthalde,R. Kaiser
rs232,5,4,1,"0,02","0,8",0,0,0,0,0,0,4,4,SW,35,0,0,0,2018-08-22,13.48170,46.96940,10,857,8150,THL-07A,Galeopsion Oberd. 1957,Granitgneis,Gneis,,"Maltatal, NW Feistritz",montane Silikat-Schutthalde,R. Kaiser
rs233,65,60,10,"0,02","1,2",0,0,0,0,0,0,4,4,SW,35,0,0,0,2018-08-22,13.48192,46.97008,10,905,8150,THL-07A,Galeopsion Oberd. 1957,Granitgneis,Gneis,,"Maltatal, NW Feistritz",montane Silikat-Schutthalde,R. Kaiser
rs234,17,15,5,"0,02","0,9",0,0,0,0,0,0,4,4,SW,35,0,0,0,2018-08-22,13.48187,46.97025,10,911,8150,THL-07A,Galeopsion Oberd. 1957,Granitgneis,Gneis,,"Maltatal, NW Feistritz",montane Silikat-Schutthalde,R. Kaiser
rs235,3,2,1,"0,03","1,3",0,0,0,0,0,0,4,4,S,40,0,0,0,2018-08-22,13.39461,47.02894,10,1220,8150,THL-07A,Galeopsion Oberd. 1957,﻿Migmatitgneis,Gneis,,"Maltatal, Lange Wand NW Gmündner Hütte",montane Silikat-Schutthalde,R. Kaiser
rs236,5,5,1,"0,05","0,7",0,0,0,0,0,0,4,4,S,40,0,0,0,2018-08-22,13.39486,47.02905,10,1230,8150,THL-07A,Galeopsion Oberd. 1957,﻿Migmatitgneis,Gneis,,"Maltatal, Lange Wand NW Gmündner Hütte",montane Silikat-Schutthalde,R. Kaiser
rs237,75,25,70,"0,05","0,9",0,0,0,0,0,0,4,4,S,35,0,0,0,2018-08-22,13.39650,47.02877,10,1229,8150,THL-07A,Galeopsion Oberd. 1957,﻿Migmatitgneis,Gneis,,"Maltatal, Lange Wand NW Gmündner Hütte",montane Silikat-Schutthalde,R. Kaiser
rs238,75,20,75,"0,1","0,8",0,0,0,0,0,0,4,4,S,35,0,0,0,2018-08-22,13.39708,47.02872,10,1224,8150,THL-07A,Galeopsion Oberd. 1957,﻿Migmatitgneis,Gneis,,"Maltatal, Lange Wand NW Gmündner Hütte",montane Silikat-Schutthalde,R. Kaiser
rs239,12,5,7,"0,1","1,3",0,0,0,0,0,0,4,4,SW,35,0,0,0,2018-08-22,13.40220,47.02772,10,1264,8150,THL-07A,Galeopsion Oberd. 1957,﻿Tonalitgneis,Gneis,,"Maltatal, N Gmündner Hütte",montane Silikat-Schutthalde,R. Kaiser
rs240,6,1,5,"0,1","1,2",0,0,0,0,0,0,4,4,SW,35,0,0,0,2018-08-22,13.40272,47.02771,10,1283,8150,THL-07A,Galeopsion Oberd. 1957,﻿Tonalitgneis,Gneis,,"Maltatal, N Gmündner Hütte",montane Silikat-Schutthalde,R. Kaiser
rs241,70,65,15,"0,1","1,3",0,0,0,0,0,0,4,4,SW,40,0,0,0,2018-08-22,13.40241,47.02775,10,1279,8150,THL-07A,Galeopsion Oberd. 1957,﻿Tonalitgneis,Gneis,,"Maltatal, N Gmündner Hütte",montane Silikat-Schutthalde,R. Kaiser
rs242,20,5,15,"0,15","0,9",0,0,0,0,0,0,4,4,SW,35,0,0,0,2018-08-22,13.44963,47.00781,10,1255,8150,THL-07A,Galeopsion Oberd. 1957,﻿Migmatitgneis,Gneis,,"Maltatal, W Mirzhütte",montane Silikat-Schutthalde,R. Kaiser
rs243,12,7,5,"0,03","1,2",0,0,0,0,0,0,4,4,SW,40,0,0,0,2018-08-22,13.44966,47.00784,10,1261,8150,THL-07A,Galeopsion Oberd. 1957,﻿Migmatitgneis,Gneis,,"Maltatal, W Mirzhütte",montane Silikat-Schutthalde,R. Kaiser
rs244,80,70,10,"0,03",1,0,0,0,0,0,0,4,4,SW,40,0,0,0,2018-08-22,13.44961,47.00788,10,1261,8150,THL-07A,Galeopsion Oberd. 1957,﻿Migmatitgneis,Gneis,,"Maltatal, W Mirzhütte",montane Silikat-Schutthalde,R. Kaiser
rs245,85,1,85,"0,1","0,15",0,0,0,0,0,0,4,4,NNE,35,0,0,0,2018-08-22,13.45191,46.99495,10,866,8150,THL-07A,Galeopsion Oberd. 1957,Granitgneis,Gneis,,"Maltatal, NW Brandstatt",montane Silikat-Schutthalde,R. Kaiser
rs246,43,5,40,"0,1","0,2",0,0,0,0,0,0,4,4,NNE,35,0,0,0,2018-08-22,13.45130,46.99457,10,913,8150,THL-07A,Galeopsion Oberd. 1957,Granitgneis,Gneis,,"Maltatal, NW Brandstatt",montane Silikat-Schutthalde,R. Kaiser
rs247,93,90,5,"0,05","1,3",0,0,0,0,0,0,4,4,SW,40,0,0,0,2018-08-22,13.47641,46.97415,10,852,8150,THL-07A,Galeopsion Oberd. 1957,﻿Migmatitgneis,Gneis,,"Maltatal, Rödern",montane Silikat-Schutthalde,R. Kaiser
rs248,6,3,3,"0,02","0,2",0,0,0,0,0,0,4,4,WSW,35,0,0,0,2018-08-22,13.47625,46.97436,10,855,8150,THL-07A,Galeopsion Oberd. 1957,﻿Migmatitgneis,Gneis,,"Maltatal, Rödern",montane Silikat-Schutthalde,R. Kaiser
rs249,40,25,15,"0,02",1,0,0,0,0,0,0,4,4,WSW,40,0,0,0,2018-08-22,13.47628,46.97447,10,859,8150,THL-07A,Galeopsion Oberd. 1957,﻿Migmatitgneis,Gneis,,"Maltatal, Rödern",montane Silikat-Schutthalde,R. Kaiser
rs250,35,20,25,"0,05","0,9",0,0,0,0,0,0,4,4,WSW,40,0,0,0,2018-08-22,13.47631,46.97443,10,865,8150,THL-07A,Galeopsion Oberd. 1957,﻿Migmatitgneis,Gneis,,"Maltatal, Rödern",montane Silikat-Schutthalde,R. Kaiser
rs251,7,5,5,"0,02","0,2",0,0,0,0,0,0,4,4,WSW,35,0,0,0,2018-08-22,13.49095,46.96308,10,894,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Maltatal, E Feistritz",montane Silikat-Schutthalde,R. Kaiser
rs252,5,2,3,"0,02","0,3",0,0,0,0,0,0,4,4,WSW,35,0,0,0,2018-08-22,13.49092,46.96328,10,899,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Maltatal, E Feistritz",montane Silikat-Schutthalde,R. Kaiser
rs253,17,15,2,"0,02","0,7",0,0,0,0,0,0,4,4,S,35,0,0,0,2018-08-23,13.16050,46.93645,10,700,8150,THL-07A,Galeopsion Oberd. 1957,Alpiner Verrucano,Verrucano,,"Mölltal, Göffitzer",montane Silikat-Schutthalde,R. Kaiser
rs254,25,15,15,"0,01","1,1",0,0,0,0,0,0,4,4,S,35,0,0,0,2018-08-23,13.16097,46.93651,10,706,8150,THL-07A,Galeopsion Oberd. 1957,Alpiner Verrucano,Verrucano,,"Mölltal, Göffitzer",montane Silikat-Schutthalde,R. Kaiser
rs255,8,5,3,"0,01","0,4",0,0,0,0,0,0,4,4,S,30,0,0,0,2018-08-23,13.15939,46.93628,10,689,8150,THL-07A,Galeopsion Oberd. 1957,Alpiner Verrucano,Verrucano,,"Mölltal, Göffitzer",montane Silikat-Schutthalde,R. Kaiser
rs256,22,20,2,"0,02","0,9",0,0,0,0,0,0,4,4,S,35,0,0,0,2018-08-23,13.15922,46.93631,10,699,8150,THL-07A,Galeopsion Oberd. 1957,Alpiner Verrucano,Verrucano,,"Mölltal, Göffitzer",montane Silikat-Schutthalde,R. Kaiser
rs257,60,45,20,"0,02","0,6",0,0,0,0,0,0,4,4,S,35,0,0,0,2018-08-23,13.15908,46.93635,10,700,8150,THL-07A,Galeopsion Oberd. 1957,Alpiner Verrucano,Verrucano,,"Mölltal, Göffitzer",montane Silikat-Schutthalde,R. Kaiser
rs258,60,50,1,"0,1","1,1",0,0,0,0,0,0,4,4,S,35,0,0,0,2018-08-23,13.15674,46.93615,10,707,8150,THL-07A,Galeopsion Oberd. 1957,Alpiner Verrucano,Verrucano,,"Mölltal, Göffitzer",montane Silikat-Schutthalde,R. Kaiser
rs259,7,7,0,"0,1","0,4",0,0,0,0,0,0,4,4,S,40,0,0,0,2018-08-23,13.15562,46.93605,10,709,8150,THL-07A,Galeopsion Oberd. 1957,Alpiner Verrucano,Verrucano,,"Mölltal, Göffitzer",montane Silikat-Schutthalde,R. Kaiser
rs260,5,5,0,"0,1","0,3",0,0,0,0,0,0,4,4,S,35,0,0,0,2018-08-23,13.15552,46.93608,10,709,8150,THL-07A,Galeopsion Oberd. 1957,Alpiner Verrucano,Verrucano,,"Mölltal, Göffitzer",montane Silikat-Schutthalde,R. Kaiser
rs261,7,7,1,"0,5","0,6",0,0,0,0,0,0,4,4,S,35,0,0,0,2018-08-23,13.15553,46.93621,10,724,8150,THL-07A,Galeopsion Oberd. 1957,Alpiner Verrucano,Verrucano,,"Mölltal, Göffitzer",montane Silikat-Schutthalde,R. Kaiser
rs262,8,7,1,"0,03","0,9",0,0,0,0,0,0,4,4,S,35,0,0,0,2018-08-23,13.15506,46.93613,10,720,8150,THL-07A,Galeopsion Oberd. 1957,Alpiner Verrucano,Verrucano,,"Mölltal, Göffitzer",montane Silikat-Schutthalde,R. Kaiser
rs263,8,7,0,"0,3","0,6",1,1,0,0,0,0,4,4,SSE,45,0,0,0,2018-08-23,13.08070,46.92913,10,777,8150,THL-07A,Galeopsion Oberd. 1957,Alpiner Verrucano,Verrucano,,"Mölltal, Grafenberg NE Lobitzbauer",montane Silikat-Schutthalde,R. Kaiser
rs264,4,3,1,"0,1","0,4",0,0,0,0,0,0,4,4,SSE,35,0,0,0,2018-08-23,13.07864,46.93073,10,952,8150,THL-07A,Galeopsion Oberd. 1957,Alpiner Verrucano,Verrucano,,"Mölltal, Grafenberg NE Lobitzbauer",montane Silikat-Schutthalde,R. Kaiser
rs265,4,3,1,"0,05","0,7",0,0,0,0,0,0,4,4,SE,35,0,0,0,2018-08-23,13.07753,46.93035,10,964,8150,THL-07A,Galeopsion Oberd. 1957,Alpiner Verrucano,Verrucano,,"Mölltal, Grafenberg NE Lobitzbauer",montane Silikat-Schutthalde,R. Kaiser
rs266,30,30,0,"0,2","0,5",1,"1,3",0,0,0,0,4,4,S,35,0,0,0,2018-08-23,10.30641,47.14588,10,1275,8150,THL-07A,Galeopsion Oberd. 1957,Alpiner Verrucano,Verrucano,,"Stanzer Tal, Walcherhöhe S-Hang E Sankt Jakob am Arlberg",montane Silikat-Schutthalde,R. Kaiser
rs267,70,70,1,"0,05","1,1",0,0,0,0,0,0,4,4,S,35,0,0,0,2018-08-23,13.04933,46.89132,10,782,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Mölltal, SW Hubertskapelle NE Pußtratten",montane Silikat-Schutthalde,R. Kaiser
rs268,15,15,0,"0,2","0,7",0,0,0,0,0,0,4,4,S,35,0,0,0,2018-08-23,13.04946,46.89143,10,789,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Mölltal, SW Hubertskapelle NE Pußtratten",montane Silikat-Schutthalde,R. Kaiser
rs269,35,30,5,"0,02","1,4",0,0,0,0,0,0,4,4,SSE,35,0,0,0,2018-08-23,13.05191,46.89184,10,780,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Mölltal, S Hubertskapelle NE Pußtratten",montane Silikat-Schutthalde,R. Kaiser
rs270,3,2,1,"0,1","0,55",1,"1,3",0,0,0,0,4,4,SE,35,0,0,0,2018-08-23,13.05240,46.89203,10,779,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Mölltal, S Hubertskapelle NE Pußtratten",montane Silikat-Schutthalde,R. Kaiser
rs271,5,5,1,"0,02","0,25",0,0,0,0,0,0,4,4,SE,35,0,0,0,2018-08-23,13.05266,46.89206,10,770,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Mölltal, S Hubertskapelle NE Pußtratten",montane Silikat-Schutthalde,R. Kaiser
rs272,45,45,1,"0,02","0,6",0,0,0,0,0,0,4,4,SSE,35,0,0,0,2018-09-03,13.05332,46.89234,10,771,8150,THL-07A,Galeopsion Oberd. 1957,Paragneis,Gneis,,"Mölltal, S Hubertskapelle NE Pußtratten",montane Silikat-Schutthalde,R. Kaiser
rs273,1,1,0,"0,2","0,3",0,0,0,0,0,0,4,4,SE,45,0,0,0,2017-08-24,12.70284,46.71767,10,1503,8150,THL-07A,Galeopsion Oberd. 1957,Staurolith-Oligoklas-Blasten-Gneis,Gneis,,"Lessachtal, Trisslbach",montane Silikat-Schutthalde,R. Kaiser
